"GEO_ID","NAME","B29002_001E","B29002_001M","B29002_002E","B29002_002M","B29002_003E","B29002_003M","B29002_004E","B29002_004M","B29002_005E","B29002_005M","B29002_006E","B29002_006M","B29002_007E","B29002_007M","B29002_008E","B29002_008M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than 9th grade","Margin of Error!!Total:!!Less than 9th grade","Estimate!!Total:!!9th to 12th grade, no diploma","Margin of Error!!Total:!!9th to 12th grade, no diploma","Estimate!!Total:!!High school graduate (includes equivalency)","Margin of Error!!Total:!!High school graduate (includes equivalency)","Estimate!!Total:!!Some college, no degree","Margin of Error!!Total:!!Some college, no degree","Estimate!!Total:!!Associate's degree","Margin of Error!!Total:!!Associate's degree","Estimate!!Total:!!Bachelor's degree","Margin of Error!!Total:!!Bachelor's degree","Estimate!!Total:!!Graduate or professional degree","Margin of Error!!Total:!!Graduate or professional degree",
"1500000US370630015052","Block Group 2; Census Tract 15.05; Durham County; North Carolina","757","223","2","4","21","29","61","59","97","63","0","14","278","127","298","157",
"1500000US370630015053","Block Group 3; Census Tract 15.05; Durham County; North Carolina","324","162","33","31","3","9","49","45","113","105","4","8","91","62","31","48",
"1500000US370630016011","Block Group 1; Census Tract 16.01; Durham County; North Carolina","1004","259","25","37","63","88","308","152","266","140","129","103","142","86","71","68",
"1500000US370630016012","Block Group 2; Census Tract 16.01; Durham County; North Carolina","771","249","16","29","100","115","135","103","140","92","71","67","162","121","147","100",
"1500000US370630016013","Block Group 3; Census Tract 16.01; Durham County; North Carolina","720","293","0","14","220","195","141","101","85","69","42","47","148","100","84","66",
"1500000US370630016014","Block Group 4; Census Tract 16.01; Durham County; North Carolina","1074","343","21","34","0","14","352","214","204","103","124","122","253","104","120","85",
"1500000US370630016015","Block Group 5; Census Tract 16.01; Durham County; North Carolina","688","215","1","3","25","32","178","97","187","150","58","47","204","126","35","44",
"1500000US370630016016","Block Group 6; Census Tract 16.01; Durham County; North Carolina","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US370630016031","Block Group 1; Census Tract 16.03; Durham County; North Carolina","389","178","0","14","0","14","95","110","95","71","0","14","130","74","69","67",
"1500000US370630016032","Block Group 2; Census Tract 16.03; Durham County; North Carolina","936","385","0","14","13","23","185","145","59","45","237","297","321","178","121","90",
"1500000US370630016033","Block Group 3; Census Tract 16.03; Durham County; North Carolina","814","272","0","14","97","143","345","151","201","146","0","14","94","68","77","67",
"1500000US370630016034","Block Group 4; Census Tract 16.03; Durham County; North Carolina","1092","364","0","14","67","70","67","52","135","85","376","315","314","150","133","89",
"1500000US370630016035","Block Group 5; Census Tract 16.03; Durham County; North Carolina","1325","503","34","39","27","42","135","78","235","133","180","169","364","414","350","203",
"1500000US370630016036","Block Group 6; Census Tract 16.03; Durham County; North Carolina","814","361","0","14","0","14","117","78","106","105","61","89","297","198","233","109",
"1500000US370630016041","Block Group 1; Census Tract 16.04; Durham County; North Carolina","1045","271","0","14","9","16","246","130","181","106","78","51","189","112","342","156",
"1500000US370630016042","Block Group 2; Census Tract 16.04; Durham County; North Carolina","427","220","0","14","14","24","67","94","103","71","49","49","168","117","26","30",
"1500000US370630016043","Block Group 3; Census Tract 16.04; Durham County; North Carolina","431","175","0","14","0","14","31","36","0","14","33","55","104","65","263","155",
"1500000US370630016044","Block Group 4; Census Tract 16.04; Durham County; North Carolina","1081","356","45","70","0","14","170","85","108","116","35","46","498","250","225","126",
"1500000US370630016045","Block Group 5; Census Tract 16.04; Durham County; North Carolina","668","208","39","58","0","14","13","21","228","148","68","57","244","127","76","74",
"1500000US370630016046","Block Group 6; Census Tract 16.04; Durham County; North Carolina","1165","652","0","14","260","343","225","170","147","96","45","52","107","73","381","269",
"1500000US370630016047","Block Group 7; Census Tract 16.04; Durham County; North Carolina","554","308","0","14","2","5","82","57","132","114","115","172","150","76","73","51",
"1500000US370630017051","Block Group 1; Census Tract 17.05; Durham County; North Carolina","689","239","0","14","46","80","73","78","80","68","0","14","294","154","196","116",
"1500000US370630017052","Block Group 2; Census Tract 17.05; Durham County; North Carolina","1148","404","0","14","21","35","240","156","111","96","119","109","530","294","127","85",
"1500000US370630017053","Block Group 3; Census Tract 17.05; Durham County; North Carolina","591","333","4","5","39","43","86","59","182","218","101","99","154","112","25","29",
"1500000US370630017054","Block Group 4; Census Tract 17.05; Durham County; North Carolina","886","246","17","28","0","14","156","138","209","128","128","89","184","85","192","124",
"1500000US370630017055","Block Group 5; Census Tract 17.05; Durham County; North Carolina","610","252","0","14","22","33","109","83","164","120","48","61","179","129","88","76",
"1500000US370630017061","Block Group 1; Census Tract 17.06; Durham County; North Carolina","1824","452","0","14","11","18","123","87","428","316","114","111","523","189","625","286",
"1500000US370630017062","Block Group 2; Census Tract 17.06; Durham County; North Carolina","587","197","0","14","0","14","125","99","118","137","21","35","301","180","22","27",
"1500000US370630017063","Block Group 3; Census Tract 17.06; Durham County; North Carolina","444","166","0","14","0","14","0","14","0","14","0","14","266","170","178","86",
"1500000US370630017064","Block Group 4; Census Tract 17.06; Durham County; North Carolina","1024","291","0","14","0","14","18","25","35","38","25","33","455","234","491","189",
"1500000US370630017081","Block Group 1; Census Tract 17.08; Durham County; North Carolina","416","184","0","14","3","7","101","124","52","45","20","28","167","84","73","59",
"1500000US370630017082","Block Group 2; Census Tract 17.08; Durham County; North Carolina","1765","750","0","14","196","139","500","280","600","435","124","93","221","133","124","74",
"1500000US370630017083","Block Group 3; Census Tract 17.08; Durham County; North Carolina","616","187","15","24","59","74","193","123","236","137","56","60","43","48","14","22",
"1500000US370630017084","Block Group 4; Census Tract 17.08; Durham County; North Carolina","810","317","0","14","57","84","270","127","153","90","63","68","125","93","142","123",
"1500000US370630017091","Block Group 1; Census Tract 17.09; Durham County; North Carolina","701","359","47","71","98","98","313","173","53","47","0","14","0","14","190","176",
"1500000US370630017092","Block Group 2; Census Tract 17.09; Durham County; North Carolina","851","316","0","14","102","132","358","284","341","158","14","24","36","58","0","14",
"1500000US370630017093","Block Group 3; Census Tract 17.09; Durham County; North Carolina","351","221","0","14","11","18","116","142","60","108","30","35","69","78","65","115",
"1500000US370630017094","Block Group 4; Census Tract 17.09; Durham County; North Carolina","561","435","0","14","19","32","191","262","160","197","107","91","84","108","0","14",
"1500000US370630017095","Block Group 5; Census Tract 17.09; Durham County; North Carolina","993","278","28","30","99","79","297","110","186","125","93","107","280","223","10","24",
"1500000US370630017096","Block Group 6; Census Tract 17.09; Durham County; North Carolina","1118","449","0","14","22","35","237","171","387","395","32","39","424","215","16","34",
"1500000US370630017097","Block Group 7; Census Tract 17.09; Durham County; North Carolina","561","532","0","14","152","187","59","73","33","61","164","203","52","80","101","147",
"1500000US370630017101","Block Group 1; Census Tract 17.10; Durham County; North Carolina","924","369","34","42","19","31","464","333","234","106","26","38","147","80","0","14",
"1500000US370630017102","Block Group 2; Census Tract 17.10; Durham County; North Carolina","1622","328","0","14","120","72","256","155","444","213","186","95","391","228","225","153",
"1500000US370630017103","Block Group 3; Census Tract 17.10; Durham County; North Carolina","663","195","16","29","55","51","127","78","95","49","106","68","129","60","135","81",
"1500000US370630017111","Block Group 1; Census Tract 17.11; Durham County; North Carolina","1328","321","70","87","54","59","373","202","307","173","124","92","274","103","126","118",
"1500000US370630017112","Block Group 2; Census Tract 17.11; Durham County; North Carolina","1018","301","72","107","0","14","401","205","174","111","74","66","243","129","54","50",
"1500000US370630017113","Block Group 3; Census Tract 17.11; Durham County; North Carolina","911","395","17","40","71","104","175","120","197","240","45","54","197","145","209","214",
"1500000US370630017121","Block Group 1; Census Tract 17.12; Durham County; North Carolina","783","248","36","37","9","20","220","103","63","52","0","14","159","153","296","118",
"1500000US370630017122","Block Group 2; Census Tract 17.12; Durham County; North Carolina","1047","440","0","14","0","14","96","77","19","26","9","14","482","427","441","178",
"1500000US370630017123","Block Group 3; Census Tract 17.12; Durham County; North Carolina","990","550","4","6","55","59","124","81","13","21","87","98","418","323","289","270",
"1500000US370630017124","Block Group 4; Census Tract 17.12; Durham County; North Carolina","1031","403","0","14","0","14","109","74","143","98","61","48","499","336","219","86",
"1500000US370630017131","Block Group 1; Census Tract 17.13; Durham County; North Carolina","829","247","0","14","0","14","240","189","150","104","54","57","159","94","226","118",
"1500000US370630017132","Block Group 2; Census Tract 17.13; Durham County; North Carolina","353","142","0","14","0","14","44","55","34","38","9","16","163","94","103","92",
"1500000US370630017133","Block Group 3; Census Tract 17.13; Durham County; North Carolina","838","212","34","32","0","14","89","51","163","77","53","46","233","103","266","127",
"1500000US370630017134","Block Group 4; Census Tract 17.13; Durham County; North Carolina","513","262","0","14","16","25","77","55","165","123","31","36","154","129","70","64",
"1500000US370630018011","Block Group 1; Census Tract 18.01; Durham County; North Carolina","1018","458","129","119","0","14","206","209","257","234","214","191","183","138","29","37",
"1500000US370630018012","Block Group 2; Census Tract 18.01; Durham County; North Carolina","527","290","18","31","91","83","98","119","125","130","81","112","114","98","0","14",
"1500000US370630018013","Block Group 3; Census Tract 18.01; Durham County; North Carolina","456","199","5","9","67","68","155","118","8","18","50","48","141","108","30","55",
"1500000US370630018014","Block Group 4; Census Tract 18.01; Durham County; North Carolina","240","173","1","4","38","50","28","39","56","71","11","17","26","32","80","73",
"1500000US370630018015","Block Group 5; Census Tract 18.01; Durham County; North Carolina","699","314","0","14","0","14","86","118","150","120","42","50","206","125","215","127",
"1500000US370630018016","Block Group 6; Census Tract 18.01; Durham County; North Carolina","778","371","30","49","33","50","391","312","155","120","38","41","71","77","60","65",
"1500000US370630018017","Block Group 7; Census Tract 18.01; Durham County; North Carolina","1791","746","96","126","234","248","619","328","122","108","336","232","348","163","36","47",
"1500000US370630018021","Block Group 1; Census Tract 18.02; Durham County; North Carolina","543","228","65","75","0","14","253","160","101","105","80","76","26","38","18","30",
"1500000US370630018022","Block Group 2; Census Tract 18.02; Durham County; North Carolina","1260","383","55","69","133","109","423","242","183","148","251","186","137","92","78","59",
"1500000US370630018023","Block Group 3; Census Tract 18.02; Durham County; North Carolina","1685","587","4","10","371","245","720","317","201","117","111","82","177","178","101","88",
"1500000US370630018024","Block Group 4; Census Tract 18.02; Durham County; North Carolina","124","88","0","14","8","23","62","70","12","21","11","19","17","27","14","23",
"1500000US370630018061","Block Group 1; Census Tract 18.06; Durham County; North Carolina","1665","637","48","66","259","304","114","99","260","188","176","142","370","245","438","202",
"1500000US370630018062","Block Group 2; Census Tract 18.06; Durham County; North Carolina","531","258","0","14","18","27","104","85","105","86","123","112","129","94","52","50",
"1500000US370630018063","Block Group 3; Census Tract 18.06; Durham County; North Carolina","862","312","0","14","79","79","228","186","279","167","100","95","160","121","16","24",
"1500000US370630018064","Block Group 4; Census Tract 18.06; Durham County; North Carolina","1346","489","49","73","89","137","397","206","260","169","70","89","317","185","164","109",
"1500000US370630018065","Block Group 5; Census Tract 18.06; Durham County; North Carolina","910","628","0","14","10","18","537","507","216","226","55","62","0","14","92","139",
"1500000US370630018081","Block Group 1; Census Tract 18.08; Durham County; North Carolina","1486","476","54","84","176","172","308","269","385","180","36","40","291","176","236","143",
"1500000US370630018082","Block Group 2; Census Tract 18.08; Durham County; North Carolina","2420","784","254","212","59","69","323","256","227","120","108","80","1153","655","296","188",
"1500000US370630018083","Block Group 3; Census Tract 18.08; Durham County; North Carolina","1109","377","0","14","29","49","41","50","90","73","82","82","662","294","205","130",
"1500000US370630018084","Block Group 4; Census Tract 18.08; Durham County; North Carolina","3125","470","21","33","0","14","282","116","425","154","327","183","1273","272","797","254",
"1500000US370630018091","Block Group 1; Census Tract 18.09; Durham County; North Carolina","905","285","0","14","1","2","74","62","148","124","91","102","273","130","318","138",
"1500000US370630018092","Block Group 2; Census Tract 18.09; Durham County; North Carolina","2221","510","146","218","35","59","205","177","602","221","128","122","839","315","266","164",
"1500000US370630018093","Block Group 3; Census Tract 18.09; Durham County; North Carolina","736","301","0","14","20","31","138","127","201","175","175","163","46","61","156","117",
"1500000US370630018094","Block Group 4; Census Tract 18.09; Durham County; North Carolina","369","278","0","14","0","14","39","53","167","138","78","120","85","101","0","14",
"1500000US370630018095","Block Group 5; Census Tract 18.09; Durham County; North Carolina","1338","575","0","14","0","14","376","239","112","89","342","308","308","208","200","108",
"1500000US370630018101","Block Group 1; Census Tract 18.10; Durham County; North Carolina","849","392","37","32","26","33","473","343","167","130","56","55","77","72","13","21",
"1500000US370630018102","Block Group 2; Census Tract 18.10; Durham County; North Carolina","467","243","11","25","36","58","120","83","150","150","11","23","106","96","33","43",
"1500000US370630018103","Block Group 3; Census Tract 18.10; Durham County; North Carolina","948","415","31","37","0","14","281","262","211","155","69","78","245","163","111","104",
"1500000US370630018111","Block Group 1; Census Tract 18.11; Durham County; North Carolina","876","304","0","14","0","14","192","133","54","43","46","61","281","126","303","196",
"1500000US370630018112","Block Group 2; Census Tract 18.11; Durham County; North Carolina","592","295","0","14","21","35","200","145","181","121","54","66","97","75","39","50",
"1500000US370630018113","Block Group 3; Census Tract 18.11; Durham County; North Carolina","594","367","0","14","0","14","115","95","242","232","89","113","148","120","0","14",
"1500000US370630018114","Block Group 4; Census Tract 18.11; Durham County; North Carolina","549","218","0","14","46","54","152","84","114","93","56","52","134","96","47","48",
"1500000US370630018115","Block Group 5; Census Tract 18.11; Durham County; North Carolina","832","273","26","37","118","138","171","130","78","68","110","112","300","143","29","50",
"1500000US370630018116","Block Group 6; Census Tract 18.11; Durham County; North Carolina","806","395","0","14","128","116","275","204","103","93","83","94","170","114","47","56",
"1500000US370630019001","Block Group 1; Census Tract 19; Durham County; North Carolina","1989","317","48","56","84","73","208","128","494","172","71","60","805","241","279","141",
"1500000US370630019002","Block Group 2; Census Tract 19; Durham County; North Carolina","507","199","12","21","31","34","22","27","128","77","118","85","153","103","43","50",
"1500000US370630019003","Block Group 3; Census Tract 19; Durham County; North Carolina","2384","471","0","14","17","27","348","190","337","179","215","172","750","229","717","203",
"1500000US370630019004","Block Group 4; Census Tract 19; Durham County; North Carolina","681","289","41","53","13","22","207","96","154","95","19","30","172","141","75","104",
"1500000US370630020071","Block Group 1; Census Tract 20.07; Durham County; North Carolina","614","246","0","14","0","14","79","123","63","71","17","29","229","136","226","105",
"1500000US370630020072","Block Group 2; Census Tract 20.07; Durham County; North Carolina","656","342","0","14","38","63","36","52","58","60","49","52","111","114","364","250",
"1500000US370630020073","Block Group 3; Census Tract 20.07; Durham County; North Carolina","456","190","43","65","20","35","11","18","50","49","28","32","164","101","140","87",
"1500000US370630020074","Block Group 4; Census Tract 20.07; Durham County; North Carolina","1443","526","3","4","0","14","265","227","128","83","69","116","381","218","597","220",
"1500000US370630020075","Block Group 5; Census Tract 20.07; Durham County; North Carolina","892","281","10","17","0","14","78","79","220","173","60","62","372","205","152","81",
"1500000US370630020081","Block Group 1; Census Tract 20.08; Durham County; North Carolina","1393","558","10","15","0","14","166","199","37","28","0","14","473","348","707","438",
"1500000US370630020082","Block Group 2; Census Tract 20.08; Durham County; North Carolina","631","146","0","14","20","25","65","47","43","33","10","21","206","99","287","104",
"1500000US370630020083","Block Group 3; Census Tract 20.08; Durham County; North Carolina","746","123","0","14","12","20","17","20","20","24","18","19","207","83","472","95",
"1500000US370630020091","Block Group 1; Census Tract 20.09; Durham County; North Carolina","1603","387","73","69","113","66","674","270","321","142","59","50","238","133","125","87",
"1500000US370630020092","Block Group 2; Census Tract 20.09; Durham County; North Carolina","1080","339","39","49","121","81","178","88","165","101","181","214","96","57","300","199",
"1500000US370630020093","Block Group 3; Census Tract 20.09; Durham County; North Carolina","953","227","1","3","64","46","251","101","160","102","173","103","202","69","102","77",
"1500000US370630020131","Block Group 1; Census Tract 20.13; Durham County; North Carolina","575","182","11","21","14","17","91","72","61","41","60","36","191","94","147","68",
"1500000US370630020132","Block Group 2; Census Tract 20.13; Durham County; North Carolina","840","255","0","14","51","63","182","163","159","95","79","99","200","94","169","80",
"1500000US370630020133","Block Group 3; Census Tract 20.13; Durham County; North Carolina","1341","274","44","67","0","14","127","61","257","155","135","82","455","142","323","111",
"1500000US370630020134","Block Group 4; Census Tract 20.13; Durham County; North Carolina","1035","223","0","14","20","29","38","29","111","85","21","24","497","153","348","146",
"1500000US370630020151","Block Group 1; Census Tract 20.15; Durham County; North Carolina","915","393","0","14","165","171","303","228","269","206","49","71","129","126","0","14",
"1500000US370630020152","Block Group 2; Census Tract 20.15; Durham County; North Carolina","616","223","19","33","0","14","36","42","35","45","19","31","182","108","325","174",
"1500000US370630020153","Block Group 3; Census Tract 20.15; Durham County; North Carolina","876","347","0","14","6","13","150","116","232","238","49","76","276","152","163","90",
"1500000US370630020154","Block Group 4; Census Tract 20.15; Durham County; North Carolina","539","265","0","14","1","3","99","66","36","37","27","32","278","223","98","69",
"1500000US370630020191","Block Group 1; Census Tract 20.19; Durham County; North Carolina","1228","338","0","14","0","14","199","232","234","165","13","21","331","132","451","145",
"1500000US370630020192","Block Group 2; Census Tract 20.19; Durham County; North Carolina","1473","311","0","14","0","14","51","71","42","41","47","53","705","207","628","178",
"1500000US370630020193","Block Group 3; Census Tract 20.19; Durham County; North Carolina","1124","240","0","14","18","29","152","112","76","56","45","43","395","154","438","122",
"1500000US370630020201","Block Group 1; Census Tract 20.20; Durham County; North Carolina","1850","403","7","12","0","14","45","43","113","119","63","61","382","161","1240","366",
"1500000US370630020202","Block Group 2; Census Tract 20.20; Durham County; North Carolina","1313","468","0","14","0","14","131","175","185","121","75","58","334","150","588","344",
"1500000US370630020203","Block Group 3; Census Tract 20.20; Durham County; North Carolina","1372","536","6","15","0","14","54","52","157","113","82","114","313","153","760","504",
"1500000US370630020204","Block Group 4; Census Tract 20.20; Durham County; North Carolina","2193","518","0","14","20","25","175","158","248","134","136","148","869","330","745","244",
"1500000US370630020211","Block Group 1; Census Tract 20.21; Durham County; North Carolina","1088","326","34","47","40","57","100","84","152","112","79","65","221","124","462","197",
"1500000US370630020212","Block Group 2; Census Tract 20.21; Durham County; North Carolina","1246","355","0","14","0","14","502","305","138","93","122","98","173","95","311","179",
"1500000US370630020213","Block Group 3; Census Tract 20.21; Durham County; North Carolina","1076","358","0","14","24","39","39","48","43","73","57","63","387","193","526","208",
"1500000US370630020221","Block Group 1; Census Tract 20.22; Durham County; North Carolina","1008","261","12","22","0","14","174","128","156","92","168","114","271","121","227","129",
"1500000US370630020222","Block Group 2; Census Tract 20.22; Durham County; North Carolina","1264","258","1","4","0","14","177","135","124","97","55","62","422","173","485","136",
"1500000US370630020223","Block Group 3; Census Tract 20.22; Durham County; North Carolina","1031","274","0","14","20","36","91","90","334","175","52","52","365","163","169","85",
"1500000US370630020231","Block Group 1; Census Tract 20.23; Durham County; North Carolina","884","159","0","14","20","21","27","25","66","47","48","50","400","116","323","107",
"1500000US370630020232","Block Group 2; Census Tract 20.23; Durham County; North Carolina","662","171","0","14","0","14","19","21","43","48","37","49","278","93","285","100",
"1500000US370630020233","Block Group 3; Census Tract 20.23; Durham County; North Carolina","591","120","24","25","4","18","70","25","39","47","33","51","245","88","176","86",
"1500000US370630020241","Block Group 1; Census Tract 20.24; Durham County; North Carolina","865","197","15","24","0","14","56","74","64","47","55","49","262","136","413","157",
"1500000US370630020242","Block Group 2; Census Tract 20.24; Durham County; North Carolina","925","306","0","14","12","19","78","58","115","133","19","33","335","165","366","177",
"1500000US370630020243","Block Group 3; Census Tract 20.24; Durham County; North Carolina","435","157","0","14","29","34","0","14","67","55","97","96","129","80","113","66",
"1500000US370630020244","Block Group 4; Census Tract 20.24; Durham County; North Carolina","742","211","0","14","5","11","16","25","44","40","18","22","426","177","233","111",
"1500000US370630020245","Block Group 5; Census Tract 20.24; Durham County; North Carolina","1165","295","0","14","0","14","39","43","248","145","35","55","243","126","600","210",
"1500000US370630020246","Block Group 6; Census Tract 20.24; Durham County; North Carolina","667","196","0","14","0","14","34","38","139","107","45","49","166","101","283","133",
"1500000US370630020251","Block Group 1; Census Tract 20.25; Durham County; North Carolina","1548","442","7","12","8","14","104","122","336","201","50","50","643","224","400","151",
"1500000US370630020252","Block Group 2; Census Tract 20.25; Durham County; North Carolina","987","339","0","14","0","14","214","131","270","165","73","78","285","157","145","92",
"1500000US370630020253","Block Group 3; Census Tract 20.25; Durham County; North Carolina","947","306","0","14","0","14","34","42","298","225","33","42","346","152","236","94",
"1500000US370630020254","Block Group 4; Census Tract 20.25; Durham County; North Carolina","679","282","33","53","0","14","111","113","94","94","58","65","258","177","125","95",
"1500000US370630020261","Block Group 1; Census Tract 20.26; Durham County; North Carolina","1649","442","0","14","119","146","276","174","527","281","107","99","401","227","219","145",
"1500000US370630020262","Block Group 2; Census Tract 20.26; Durham County; North Carolina","3118","1021","233","277","159","128","591","294","737","465","129","102","691","284","578","218",
"1500000US370630020263","Block Group 3; Census Tract 20.26; Durham County; North Carolina","1294","999","0","14","160","242","520","485","547","497","21","33","0","14","46","66",
"1500000US370630020291","Block Group 1; Census Tract 20.29; Durham County; North Carolina","1732","376","0","14","49","62","202","119","327","153","153","119","568","222","433","264",
"1500000US370630020292","Block Group 2; Census Tract 20.29; Durham County; North Carolina","995","278","5","11","5","14","28","28","133","100","14","17","371","200","439","156",
"1500000US370630020293","Block Group 3; Census Tract 20.29; Durham County; North Carolina","357","177","0","14","0","14","19","32","48","54","47","32","136","83","107","77",
"1500000US370630020301","Block Group 1; Census Tract 20.30; Durham County; North Carolina","1157","280","0","14","43","64","50","65","79","58","39","54","369","147","577","208",
"1500000US370630020302","Block Group 2; Census Tract 20.30; Durham County; North Carolina","2016","342","15","23","35","35","155","98","140","125","196","104","447","141","1028","247",
"1500000US370630020311","Block Group 1; Census Tract 20.31; Durham County; North Carolina","1112","471","85","108","0","14","246","126","378","354","159","122","122","95","122","85",
"1500000US370630020312","Block Group 2; Census Tract 20.31; Durham County; North Carolina","496","181","0","14","0","14","67","56","44","52","58","68","193","131","134","111",
"1500000US370630020321","Block Group 1; Census Tract 20.32; Durham County; North Carolina","166","152","0","14","0","14","44","56","83","82","19","30","20","32","0","14",
"1500000US370630020322","Block Group 2; Census Tract 20.32; Durham County; North Carolina","798","267","0","14","0","14","132","95","320","204","81","86","170","102","95","76",
"1500000US370630020323","Block Group 3; Census Tract 20.32; Durham County; North Carolina","464","200","0","14","0","14","95","79","8","15","53","49","281","163","27","47",
"1500000US370630020331","Block Group 1; Census Tract 20.33; Durham County; North Carolina","765","300","0","14","95","121","51","78","105","119","55","57","106","86","353","162",
"1500000US370630020332","Block Group 2; Census Tract 20.33; Durham County; North Carolina","1283","412","0","14","9","2","0","14","0","14","39","51","699","305","536","197",
"1500000US370630020333","Block Group 3; Census Tract 20.33; Durham County; North Carolina","1294","305","4","5","0","14","158","90","104","83","67","62","535","228","426","151",
"1500000US370630020341","Block Group 1; Census Tract 20.34; Durham County; North Carolina","1156","338","0","14","0","14","0","14","53","67","66","65","348","185","689","275",
"1500000US370630020342","Block Group 2; Census Tract 20.34; Durham County; North Carolina","1591","396","0","14","60","69","199","173","129","72","61","69","547","195","595","203",
"1500000US370630020343","Block Group 3; Census Tract 20.34; Durham County; North Carolina","1466","428","75","111","29","48","504","239","105","90","124","127","462","225","167","166",
"1500000US370630020351","Block Group 1; Census Tract 20.35; Durham County; North Carolina","1565","421","27","43","43","61","53","65","101","109","314","213","369","209","658","229",
"1500000US370630020352","Block Group 2; Census Tract 20.35; Durham County; North Carolina","611","328","0","14","0","14","171","167","156","149","112","88","153","135","19","32",
"1500000US370630020353","Block Group 3; Census Tract 20.35; Durham County; North Carolina","1844","546","0","14","66","103","104","100","171","144","315","332","708","291","480","249",
"1500000US370630020354","Block Group 4; Census Tract 20.35; Durham County; North Carolina","1272","684","0","14","0","14","122","193","273","187","87","112","687","477","103","105",
"1500000US370630020361","Block Group 1; Census Tract 20.36; Durham County; North Carolina","985","301","0","14","33","50","164","158","161","158","266","146","301","151","60","62",
"1500000US370630020362","Block Group 2; Census Tract 20.36; Durham County; North Carolina","961","396","0","14","0","14","89","89","189","204","64","74","454","345","165","119",
"1500000US370630020363","Block Group 3; Census Tract 20.36; Durham County; North Carolina","714","265","0","14","32","50","151","153","149","108","144","143","75","71","163","94",
"1500000US370630020371","Block Group 1; Census Tract 20.37; Durham County; North Carolina","2508","686","0","14","22","36","215","160","332","195","247","188","1177","490","515","246",
"1500000US370630020372","Block Group 2; Census Tract 20.37; Durham County; North Carolina","1871","452","0","14","16","29","95","98","83","73","349","242","929","285","399","195",
"1500000US370630020381","Block Group 1; Census Tract 20.38; Durham County; North Carolina","1287","595","20","32","192","282","130","149","61","94","20","34","594","309","270","150",
"1500000US370630020382","Block Group 2; Census Tract 20.38; Durham County; North Carolina","2380","553","140","109","9","16","446","236","255","179","88","57","744","247","698","296",
"1500000US370630020383","Block Group 3; Census Tract 20.38; Durham County; North Carolina","1967","705","33","49","109","104","171","120","543","250","133","105","470","275","508","547",
"1500000US370630021001","Block Group 1; Census Tract 21; Durham County; North Carolina","884","279","0","14","1","3","232","154","144","91","111","95","244","172","152","99",
"1500000US370630021002","Block Group 2; Census Tract 21; Durham County; North Carolina","367","177","0","14","21","33","19","34","0","14","15","27","127","88","185","104",
"1500000US370630021003","Block Group 3; Census Tract 21; Durham County; North Carolina","500","156","0","14","17","26","183","90","103","80","37","41","143","119","17","26",
"1500000US370630021004","Block Group 4; Census Tract 21; Durham County; North Carolina","3602","286","268","95","548","166","1542","286","747","178","184","103","173","90","140","80",
"1500000US370630021005","Block Group 5; Census Tract 21; Durham County; North Carolina","496","298","123","201","27","44","130","113","93","124","32","40","32","29","59","71",
"1500000US370630021006","Block Group 6; Census Tract 21; Durham County; North Carolina","806","220","32","41","37","38","248","114","133","93","127","97","141","76","88","55",
"1500000US370630021007","Block Group 7; Census Tract 21; Durham County; North Carolina","1442","554","0","14","0","14","152","139","227","245","77","80","617","187","369","243",
"1500000US370630021008","Block Group 8; Census Tract 21; Durham County; North Carolina","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US370630022001","Block Group 1; Census Tract 22; Durham County; North Carolina","973","249","0","14","0","14","7","10","262","217","0","14","361","116","343","101",
"1500000US370630022002","Block Group 2; Census Tract 22; Durham County; North Carolina","1245","193","63","47","54","53","86","63","103","63","21","22","471","122","447","126",
"1500000US370630023001","Block Group 1; Census Tract 23; Durham County; North Carolina","1704","215","112","87","198","81","374","112","299","95","66","36","356","78","299","78",
"1500000US370639801001","Block Group 1; Census Tract 9801; Durham County; North Carolina","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US370650202001","Block Group 1; Census Tract 202; Edgecombe County; North Carolina","516","329","8","15","62","103","294","303","96","126","0","14","36","49","20","34",
"1500000US370650202002","Block Group 2; Census Tract 202; Edgecombe County; North Carolina","1138","411","51","48","63","55","409","304","136","95","104","82","342","187","33","39",
"1500000US370650202003","Block Group 3; Census Tract 202; Edgecombe County; North Carolina","266","148","23","31","0","14","70","72","83","89","33","29","57","52","0","14",
"1500000US370650202004","Block Group 4; Census Tract 202; Edgecombe County; North Carolina","894","506","6","15","58","56","494","342","60","45","20","33","60","93","196","253",
"1500000US370650202005","Block Group 5; Census Tract 202; Edgecombe County; North Carolina","980","422","22","33","173","138","335","178","267","145","145","92","38","53","0","14",
"1500000US370650203001","Block Group 1; Census Tract 203; Edgecombe County; North Carolina","983","422","16","26","95","66","370","252","348","197","33","35","65","59","56","60",
"1500000US370650203002","Block Group 2; Census Tract 203; Edgecombe County; North Carolina","1193","317","51","69","62","57","576","237","306","155","71","58","127","87","0","14",
"1500000US370650203003","Block Group 3; Census Tract 203; Edgecombe County; North Carolina","1194","534","15","23","214","183","644","327","161","113","61","52","78","64","21","22",
