"GEO_ID","NAME","B29002_001E","B29002_001M","B29002_002E","B29002_002M","B29002_003E","B29002_003M","B29002_004E","B29002_004M","B29002_005E","B29002_005M","B29002_006E","B29002_006M","B29002_007E","B29002_007M","B29002_008E","B29002_008M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than 9th grade","Margin of Error!!Total:!!Less than 9th grade","Estimate!!Total:!!9th to 12th grade, no diploma","Margin of Error!!Total:!!9th to 12th grade, no diploma","Estimate!!Total:!!High school graduate (includes equivalency)","Margin of Error!!Total:!!High school graduate (includes equivalency)","Estimate!!Total:!!Some college, no degree","Margin of Error!!Total:!!Some college, no degree","Estimate!!Total:!!Associate's degree","Margin of Error!!Total:!!Associate's degree","Estimate!!Total:!!Bachelor's degree","Margin of Error!!Total:!!Bachelor's degree","Estimate!!Total:!!Graduate or professional degree","Margin of Error!!Total:!!Graduate or professional degree",
"1500000US370190204092","Block Group 2; Census Tract 204.09; Brunswick County; North Carolina","429","214","0","14","53","78","85","73","50","75","0","14","126","101","115","77",
"1500000US370190204093","Block Group 3; Census Tract 204.09; Brunswick County; North Carolina","343","135","18","30","11","20","146","99","105","77","21","36","42","54","0","14",
"1500000US370190204094","Block Group 4; Census Tract 204.09; Brunswick County; North Carolina","255","126","0","14","51","46","114","88","14","23","45","59","31","49","0","14",
"1500000US370190205041","Block Group 1; Census Tract 205.04; Brunswick County; North Carolina","541","112","0","14","7","11","165","68","131","64","50","31","69","40","119","57",
"1500000US370190205042","Block Group 2; Census Tract 205.04; Brunswick County; North Carolina","786","196","0","14","32","51","216","119","173","65","72","41","217","89","76","50",
"1500000US370190205043","Block Group 3; Census Tract 205.04; Brunswick County; North Carolina","805","213","0","14","16","22","206","72","181","52","24","16","229","111","149","96",
"1500000US370190205051","Block Group 1; Census Tract 205.05; Brunswick County; North Carolina","507","181","0","14","15","23","175","108","172","88","99","63","40","38","6","12",
"1500000US370190205052","Block Group 2; Census Tract 205.05; Brunswick County; North Carolina","1025","316","0","14","106","75","398","197","254","130","82","83","128","96","57","50",
"1500000US370190205053","Block Group 3; Census Tract 205.05; Brunswick County; North Carolina","892","232","42","44","44","40","362","161","170","90","89","60","103","66","82","65",
"1500000US370190205081","Block Group 1; Census Tract 205.08; Brunswick County; North Carolina","622","171","0","14","45","55","122","51","169","73","108","104","97","64","81","58",
"1500000US370190205082","Block Group 2; Census Tract 205.08; Brunswick County; North Carolina","1166","291","0","14","0","14","215","95","174","82","89","45","382","237","306","118",
"1500000US370190205083","Block Group 3; Census Tract 205.08; Brunswick County; North Carolina","552","131","0","14","8","14","70","43","104","66","77","70","198","71","95","61",
"1500000US370190205084","Block Group 4; Census Tract 205.08; Brunswick County; North Carolina","620","241","6","10","12","14","218","122","133","70","85","75","68","54","98","102",
"1500000US370190205101","Block Group 1; Census Tract 205.10; Brunswick County; North Carolina","683","252","0","14","0","14","147","81","192","112","33","26","230","185","81","51",
"1500000US370190205102","Block Group 2; Census Tract 205.10; Brunswick County; North Carolina","1049","465","8","13","85","98","212","149","285","162","119","90","281","180","59","45",
"1500000US370190205103","Block Group 3; Census Tract 205.10; Brunswick County; North Carolina","853","492","44","70","62","87","291","178","202","163","0","14","122","139","132","233",
"1500000US370190205104","Block Group 4; Census Tract 205.10; Brunswick County; North Carolina","242","92","0","14","13","23","25","32","59","46","20","29","75","55","50","39",
"1500000US370190205111","Block Group 1; Census Tract 205.11; Brunswick County; North Carolina","1226","232","0","14","27","35","162","85","515","170","118","88","256","94","148","59",
"1500000US370190205112","Block Group 2; Census Tract 205.11; Brunswick County; North Carolina","272","116","11","14","0","14","57","42","75","58","15","18","74","58","40","52",
"1500000US370190205113","Block Group 3; Census Tract 205.11; Brunswick County; North Carolina","394","177","0","14","28","43","136","110","144","76","0","14","86","65","0","14",
"1500000US370190205121","Block Group 1; Census Tract 205.12; Brunswick County; North Carolina","325","97","0","14","0","14","12","11","66","31","42","29","137","69","68","27",
"1500000US370190205122","Block Group 2; Census Tract 205.12; Brunswick County; North Carolina","158","44","3","5","0","14","26","16","5","5","11","11","65","23","48","26",
"1500000US370190205123","Block Group 3; Census Tract 205.12; Brunswick County; North Carolina","334","70","0","14","0","14","28","18","64","25","46","32","134","34","62","26",
"1500000US370190205124","Block Group 4; Census Tract 205.12; Brunswick County; North Carolina","230","66","0","14","0","14","30","31","19","9","12","8","108","36","61","31",
"1500000US370190205131","Block Group 1; Census Tract 205.13; Brunswick County; North Carolina","976","229","8","14","74","58","247","135","296","137","167","90","123","76","61","46",
"1500000US370190205132","Block Group 2; Census Tract 205.13; Brunswick County; North Carolina","157","50","15","36","0","14","64","37","24","26","18","19","8","14","28","31",
"1500000US370190205141","Block Group 1; Census Tract 205.14; Brunswick County; North Carolina","774","187","8","12","37","45","319","122","135","63","84","53","160","87","31","28",
"1500000US370190205142","Block Group 2; Census Tract 205.14; Brunswick County; North Carolina","1058","294","3","8","38","36","212","145","187","106","236","120","274","106","108","65",
"1500000US370190205143","Block Group 3; Census Tract 205.14; Brunswick County; North Carolina","812","212","0","14","24","26","238","126","192","100","182","116","115","60","61","41",
"1500000US370190205151","Block Group 1; Census Tract 205.15; Brunswick County; North Carolina","982","216","0","14","8","14","303","102","199","91","215","105","178","85","79","55",
"1500000US370190205152","Block Group 2; Census Tract 205.15; Brunswick County; North Carolina","1315","364","0","14","53","52","257","137","315","120","62","54","342","178","286","216",
"1500000US370190205153","Block Group 3; Census Tract 205.15; Brunswick County; North Carolina","679","169","8","14","52","80","285","142","197","99","31","34","61","51","45","39",
"1500000US370190205154","Block Group 4; Census Tract 205.15; Brunswick County; North Carolina","823","343","0","14","0","14","512","330","129","95","45","42","78","54","59","46",
"1500000US370190205161","Block Group 1; Census Tract 205.16; Brunswick County; North Carolina","1731","311","0","14","12","19","470","151","605","193","70","45","350","176","224","108",
"1500000US370190205162","Block Group 2; Census Tract 205.16; Brunswick County; North Carolina","1071","242","0","14","29","38","414","165","309","113","76","54","153","83","90","77",
"1500000US370190205163","Block Group 3; Census Tract 205.16; Brunswick County; North Carolina","1438","299","23","29","120","140","362","148","419","119","172","87","202","86","140","66",
"1500000US370190205171","Block Group 1; Census Tract 205.17; Brunswick County; North Carolina","637","248","3","7","93","77","219","149","51","28","116","64","67","48","88","57",
"1500000US370190205172","Block Group 2; Census Tract 205.17; Brunswick County; North Carolina","455","142","0","14","26","26","149","76","99","46","9","14","103","48","69","57",
"1500000US370190205173","Block Group 3; Census Tract 205.17; Brunswick County; North Carolina","1110","516","0","14","129","126","388","252","250","225","90","42","170","104","83","40",
"1500000US370190205174","Block Group 4; Census Tract 205.17; Brunswick County; North Carolina","468","180","0","14","42","69","207","132","80","57","46","53","45","34","48","45",
"1500000US370190205181","Block Group 1; Census Tract 205.18; Brunswick County; North Carolina","655","190","0","14","0","14","179","75","85","64","71","61","209","122","111","78",
"1500000US370190205182","Block Group 2; Census Tract 205.18; Brunswick County; North Carolina","657","229","0","14","0","14","159","123","111","64","70","58","248","124","69","42",
"1500000US370190205183","Block Group 3; Census Tract 205.18; Brunswick County; North Carolina","2015","489","9","15","51","48","756","316","451","224","238","94","286","99","224","89",
"1500000US370190206011","Block Group 1; Census Tract 206.01; Brunswick County; North Carolina","991","400","51","90","84","110","444","254","209","164","101","78","102","106","0","14",
"1500000US370190206012","Block Group 2; Census Tract 206.01; Brunswick County; North Carolina","1618","440","25","34","271","212","389","164","240","128","449","217","157","103","87","84",
"1500000US370190206013","Block Group 3; Census Tract 206.01; Brunswick County; North Carolina","1150","352","81","92","41","67","485","210","305","154","134","76","85","79","19","23",
"1500000US370190206021","Block Group 1; Census Tract 206.02; Brunswick County; North Carolina","797","312","11","21","54","45","307","193","124","57","63","42","202","118","36","37",
"1500000US370190206022","Block Group 2; Census Tract 206.02; Brunswick County; North Carolina","2131","572","37","36","297","149","562","224","513","294","193","149","437","306","92","69",
"1500000US370190206023","Block Group 3; Census Tract 206.02; Brunswick County; North Carolina","1202","284","34","54","108","104","393","152","262","139","288","155","85","79","32","35",
"1500000US370190206031","Block Group 1; Census Tract 206.03; Brunswick County; North Carolina","1496","361","11","16","143","145","445","135","251","107","236","154","236","96","174","131",
"1500000US370190206032","Block Group 2; Census Tract 206.03; Brunswick County; North Carolina","1382","334","45","47","173","83","616","264","234","97","186","106","44","44","84","52",
"1500000US370199901000","Block Group 0; Census Tract 9901; Brunswick County; North Carolina","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US370210001001","Block Group 1; Census Tract 1; Buncombe County; North Carolina","298","86","0","14","0","14","42","24","81","37","27","51","90","36","58","32",
"1500000US370210001002","Block Group 2; Census Tract 1; Buncombe County; North Carolina","812","172","29","34","138","53","224","82","84","33","39","40","177","78","121","49",
"1500000US370210002001","Block Group 1; Census Tract 2; Buncombe County; North Carolina","610","183","2","4","76","71","159","79","106","103","0","14","202","122","65","41",
"1500000US370210002002","Block Group 2; Census Tract 2; Buncombe County; North Carolina","650","287","5","10","19","23","19","14","41","26","6","9","425","284","135","54",
"1500000US370210003001","Block Group 1; Census Tract 3; Buncombe County; North Carolina","1804","445","15","13","100","90","404","210","758","350","41","33","305","118","181","75",
"1500000US370210003002","Block Group 2; Census Tract 3; Buncombe County; North Carolina","364","106","0","14","6","10","22","23","33","28","24","24","125","60","154","55",
"1500000US370210004001","Block Group 1; Census Tract 4; Buncombe County; North Carolina","2591","387","27","31","28","24","758","211","991","213","124","75","371","163","292","132",
"1500000US370210004002","Block Group 2; Census Tract 4; Buncombe County; North Carolina","418","155","11","19","6","14","29","33","143","102","18","21","145","85","66","44",
"1500000US370210004003","Block Group 3; Census Tract 4; Buncombe County; North Carolina","629","170","0","14","0","14","5","8","129","105","31","34","367","137","97","58",
"1500000US370210005001","Block Group 1; Census Tract 5; Buncombe County; North Carolina","1047","247","0","14","0","14","18","20","79","46","29","29","319","160","602","178",
"1500000US370210005002","Block Group 2; Census Tract 5; Buncombe County; North Carolina","610","259","0","14","0","14","104","117","63","84","44","37","240","126","159","65",
"1500000US370210005003","Block Group 3; Census Tract 5; Buncombe County; North Carolina","1442","246","9","14","24","28","93","78","75","50","33","27","469","161","739","203",
"1500000US370210006001","Block Group 1; Census Tract 6; Buncombe County; North Carolina","507","175","14","22","0","14","15","23","59","36","77","76","183","112","159","97",
"1500000US370210006002","Block Group 2; Census Tract 6; Buncombe County; North Carolina","894","224","6","10","24","24","144","99","105","73","59","43","233","92","323","136",
"1500000US370210007001","Block Group 1; Census Tract 7; Buncombe County; North Carolina","1292","260","6","11","34","45","228","96","357","168","80","47","375","99","212","89",
"1500000US370210008001","Block Group 1; Census Tract 8; Buncombe County; North Carolina","767","279","0","14","0","14","160","116","118","102","64","68","288","131","137","80",
"1500000US370210008002","Block Group 2; Census Tract 8; Buncombe County; North Carolina","836","277","45","45","0","14","157","125","67","55","101","71","199","111","267","142",
"1500000US370210008003","Block Group 3; Census Tract 8; Buncombe County; North Carolina","901","245","16","37","0","14","95","79","140","85","40","33","360","180","250","103",
"1500000US370210009001","Block Group 1; Census Tract 9; Buncombe County; North Carolina","763","427","59","74","44","53","129","100","44","44","36","31","272","251","179","156",
"1500000US370210009002","Block Group 2; Census Tract 9; Buncombe County; North Carolina","663","167","16","22","175","115","115","97","79","64","12","19","170","73","96","57",
"1500000US370210009003","Block Group 3; Census Tract 9; Buncombe County; North Carolina","1046","306","19","22","51","48","421","242","203","118","163","134","114","73","75","68",
"1500000US370210010001","Block Group 1; Census Tract 10; Buncombe County; North Carolina","1728","481","48","80","17","29","352","269","168","122","110","127","561","289","472","155",
"1500000US370210010002","Block Group 2; Census Tract 10; Buncombe County; North Carolina","2189","485","14","21","383","366","221","140","202","111","123","99","763","280","483","146",
"1500000US370210011001","Block Group 1; Census Tract 11; Buncombe County; North Carolina","1800","535","0","14","44","39","136","111","240","141","85","119","736","335","559","250",
"1500000US370210011002","Block Group 2; Census Tract 11; Buncombe County; North Carolina","1606","457","0","14","0","14","284","183","264","164","90","89","562","300","406","155",
"1500000US370210011003","Block Group 3; Census Tract 11; Buncombe County; North Carolina","1135","312","11","24","46","53","144","134","177","89","79","107","425","196","253","156",
"1500000US370210012001","Block Group 1; Census Tract 12; Buncombe County; North Carolina","657","220","0","14","38","57","156","89","65","68","33","40","123","85","242","127",
"1500000US370210012002","Block Group 2; Census Tract 12; Buncombe County; North Carolina","409","192","0","14","0","14","0","14","74","59","18","27","191","144","126","99",
"1500000US370210012003","Block Group 3; Census Tract 12; Buncombe County; North Carolina","610","295","0","14","0","14","221","165","115","106","65","58","121","88","88","62",
"1500000US370210012004","Block Group 4; Census Tract 12; Buncombe County; North Carolina","1364","397","0","14","0","14","332","165","152","108","234","198","340","157","306","151",
"1500000US370210012005","Block Group 5; Census Tract 12; Buncombe County; North Carolina","503","327","17","19","18","36","107","65","61","49","19","29","40","59","241","316",
"1500000US370210013001","Block Group 1; Census Tract 13; Buncombe County; North Carolina","1303","388","3","8","20","25","281","137","264","121","143","110","360","229","232","153",
"1500000US370210013002","Block Group 2; Census Tract 13; Buncombe County; North Carolina","752","270","38","48","108","118","96","86","87","80","157","127","168","101","98","79",
"1500000US370210013003","Block Group 3; Census Tract 13; Buncombe County; North Carolina","1163","470","0","14","119","104","326","211","255","150","44","40","354","227","65","53",
"1500000US370210014011","Block Group 1; Census Tract 14.01; Buncombe County; North Carolina","944","390","73","47","71","71","387","224","290","219","38","58","74","92","11","12",
"1500000US370210014012","Block Group 2; Census Tract 14.01; Buncombe County; North Carolina","841","512","9","13","95","164","264","278","390","323","38","71","20","31","25","33",
"1500000US370210014013","Block Group 3; Census Tract 14.01; Buncombe County; North Carolina","1398","684","59","35","12","27","602","531","272","144","274","169","179","132","0","14",
"1500000US370210014021","Block Group 1; Census Tract 14.02; Buncombe County; North Carolina","1516","586","7","13","7","12","582","448","479","272","11","20","344","214","86","76",
"1500000US370210014022","Block Group 2; Census Tract 14.02; Buncombe County; North Carolina","670","360","0","14","128","120","198","141","234","186","0","14","110","194","0","14",
"1500000US370210015001","Block Group 1; Census Tract 15; Buncombe County; North Carolina","1414","368","126","119","43","67","232","154","359","157","30","37","442","223","182","106",
"1500000US370210015002","Block Group 2; Census Tract 15; Buncombe County; North Carolina","1063","359","74","98","51","57","160","147","262","120","17","20","337","196","162","98",
"1500000US370210016011","Block Group 1; Census Tract 16.01; Buncombe County; North Carolina","1377","334","21","25","8","14","122","125","106","73","141","146","511","157","468","164",
"1500000US370210016012","Block Group 2; Census Tract 16.01; Buncombe County; North Carolina","2037","721","29","45","98","89","83","65","329","152","97","75","905","503","496","232",
"1500000US370210016021","Block Group 1; Census Tract 16.02; Buncombe County; North Carolina","1609","317","24","27","13","24","308","110","237","149","14","23","543","224","470","149",
"1500000US370210016022","Block Group 2; Census Tract 16.02; Buncombe County; North Carolina","1775","379","78","123","113","83","343","169","356","141","168","126","552","241","165","92",
"1500000US370210017001","Block Group 1; Census Tract 17; Buncombe County; North Carolina","964","246","0","14","22","28","95","83","154","87","33","31","386","163","274","117",
"1500000US370210017002","Block Group 2; Census Tract 17; Buncombe County; North Carolina","1561","425","0","14","298","337","126","108","158","71","78","45","328","119","573","214",
"1500000US370210018011","Block Group 1; Census Tract 18.01; Buncombe County; North Carolina","1127","276","4","17","71","72","317","155","170","81","117","130","193","79","255","92",
"1500000US370210018012","Block Group 2; Census Tract 18.01; Buncombe County; North Carolina","1940","407","8","13","86","119","631","244","130","105","219","167","569","275","297","101",
"1500000US370210018021","Block Group 1; Census Tract 18.02; Buncombe County; North Carolina","2332","684","8","11","104","94","311","196","345","156","160","116","1004","581","400","195",
"1500000US370210018022","Block Group 2; Census Tract 18.02; Buncombe County; North Carolina","1874","377","8","13","8","14","195","115","217","117","90","69","751","235","605","228",
"1500000US370210019001","Block Group 1; Census Tract 19; Buncombe County; North Carolina","1905","509","0","14","17","22","595","457","229","117","147","90","541","179","376","167",
"1500000US370210019002","Block Group 2; Census Tract 19; Buncombe County; North Carolina","1623","319","0","14","26","35","425","182","237","98","186","77","476","170","273","107",
"1500000US370210020001","Block Group 1; Census Tract 20; Buncombe County; North Carolina","1809","422","18","28","133","83","527","286","295","128","106","99","459","173","271","124",
"1500000US370210020002","Block Group 2; Census Tract 20; Buncombe County; North Carolina","973","398","10","26","94","130","200","152","246","217","147","137","236","114","40","47",
"1500000US370210020003","Block Group 3; Census Tract 20; Buncombe County; North Carolina","472","160","9","18","11","22","118","106","111","96","40","48","114","80","69","62",
"1500000US370210020004","Block Group 4; Census Tract 20; Buncombe County; North Carolina","1697","782","57","65","128","159","409","280","351","270","428","486","265","173","59","51",
"1500000US370210021011","Block Group 1; Census Tract 21.01; Buncombe County; North Carolina","1144","235","14","12","90","102","33","24","86","32","28","13","432","98","461","88",
"1500000US370210021021","Block Group 1; Census Tract 21.02; Buncombe County; North Carolina","2092","515","139","139","39","45","516","239","312","191","153","84","529","222","404","241",
"1500000US370210021022","Block Group 2; Census Tract 21.02; Buncombe County; North Carolina","813","291","15","16","78","137","88","81","178","131","76","80","378","203","0","14",
"1500000US370210021023","Block Group 3; Census Tract 21.02; Buncombe County; North Carolina","882","488","0","14","151","158","272","235","284","241","18","29","142","149","15","29",
"1500000US370210022031","Block Group 1; Census Tract 22.03; Buncombe County; North Carolina","1450","528","48","60","20","27","831","429","260","220","30","35","261","153","0","14",
"1500000US370210022032","Block Group 2; Census Tract 22.03; Buncombe County; North Carolina","1663","531","39","63","241","242","482","313","319","178","237","160","245","131","100","86",
"1500000US370210022033","Block Group 3; Census Tract 22.03; Buncombe County; North Carolina","958","354","0","14","28","46","651","277","80","73","54","49","91","75","54","53",
"1500000US370210022041","Block Group 1; Census Tract 22.04; Buncombe County; North Carolina","3118","881","0","14","51","57","334","257","292","235","168","142","851","283","1422","701",
"1500000US370210022042","Block Group 2; Census Tract 22.04; Buncombe County; North Carolina","3569","904","57","91","41","51","472","320","1067","546","459","258","841","337","632","219",
"1500000US370210022043","Block Group 3; Census Tract 22.04; Buncombe County; North Carolina","773","392","31","51","0","14","239","196","269","171","104","105","98","69","32","48",
"1500000US370210022044","Block Group 4; Census Tract 22.04; Buncombe County; North Carolina","510","269","21","36","0","14","102","77","27","42","10","14","141","152","209","149",
"1500000US370210022051","Block Group 1; Census Tract 22.05; Buncombe County; North Carolina","2367","452","32","53","87","60","435","228","570","261","135","73","540","236","568","195",
"1500000US370210022052","Block Group 2; Census Tract 22.05; Buncombe County; North Carolina","1893","485","47","61","0","14","263","152","431","221","180","132","533","245","439","185",
"1500000US370210022053","Block Group 3; Census Tract 22.05; Buncombe County; North Carolina","1071","536","8","16","34","50","209","193","261","225","237","197","279","154","43","37",
"1500000US370210022061","Block Group 1; Census Tract 22.06; Buncombe County; North Carolina","2272","392","15","39","17","24","408","205","267","135","137","82","743","263","685","220",
"1500000US370210022062","Block Group 2; Census Tract 22.06; Buncombe County; North Carolina","2248","513","0","14","14","22","586","410","498","242","262","184","405","186","483","231",
"1500000US370210023031","Block Group 1; Census Tract 23.03; Buncombe County; North Carolina","1243","659","0","14","0","14","507","608","252","188","82","76","247","147","155","124",
"1500000US370210023032","Block Group 2; Census Tract 23.03; Buncombe County; North Carolina","1047","332","0","14","46","52","312","202","212","125","0","14","220","102","257","173",
"1500000US370210023033","Block Group 3; Census Tract 23.03; Buncombe County; North Carolina","2061","568","51","88","47","56","157","155","268","129","362","209","698","285","478","296",
"1500000US370210023034","Block Group 4; Census Tract 23.03; Buncombe County; North Carolina","1228","431","0","14","191","138","147","111","292","258","141","103","241","137","216","133",
"1500000US370210023041","Block Group 1; Census Tract 23.04; Buncombe County; North Carolina","1225","359","26","43","71","60","157","96","246","169","37","31","459","186","229","95",
"1500000US370210023051","Block Group 1; Census Tract 23.05; Buncombe County; North Carolina","1620","535","18","31","22","41","238","193","163","128","105","105","610","385","464","231",
"1500000US370210023052","Block Group 2; Census Tract 23.05; Buncombe County; North Carolina","3078","541","161","218","124","94","690","251","333","166","313","141","923","352","534","194",
"1500000US370210023061","Block Group 1; Census Tract 23.06; Buncombe County; North Carolina","1957","352","0","14","65","80","294","176","443","168","248","154","668","255","239","121",
"1500000US370210023062","Block Group 2; Census Tract 23.06; Buncombe County; North Carolina","1318","506","5","9","187","101","380","185","145","113","232","173","324","295","45","53",
"1500000US370210024011","Block Group 1; Census Tract 24.01; Buncombe County; North Carolina","701","261","0","14","35","33","298","145","141","85","43","48","161","227","23","22",
"1500000US370210024012","Block Group 2; Census Tract 24.01; Buncombe County; North Carolina","1621","303","15","21","276","139","817","230","259","143","78","64","140","80","36","34",
"1500000US370210024021","Block Group 1; Census Tract 24.02; Buncombe County; North Carolina","1981","557","35","46","0","14","941","587","305","146","249","182","340","140","111","91",
"1500000US370210024022","Block Group 2; Census Tract 24.02; Buncombe County; North Carolina","923","398","0","14","67","70","382","222","191","120","128","141","105","60","50","52",
"1500000US370210024023","Block Group 3; Census Tract 24.02; Buncombe County; North Carolina","774","478","0","14","27","33","166","118","392","411","38","45","131","132","20","32",
"1500000US370210025031","Block Group 1; Census Tract 25.03; Buncombe County; North Carolina","1496","410","15","26","47","43","313","171","454","219","281","137","221","148","165","120",
"1500000US370210025032","Block Group 2; Census Tract 25.03; Buncombe County; North Carolina","1317","574","10","15","0","14","355","297","469","323","54","54","230","225","199","179",
"1500000US370210025033","Block Group 3; Census Tract 25.03; Buncombe County; North Carolina","871","341","11","23","88","118","264","129","258","197","23","27","189","126","38","36",
"1500000US370210025041","Block Group 1; Census Tract 25.04; Buncombe County; North Carolina","2130","461","102","92","172","139","863","256","311","164","349","238","234","181","99","69",
"1500000US370210025042","Block Group 2; Census Tract 25.04; Buncombe County; North Carolina","770","248","0","14","0","14","140","121","295","163","56","54","212","160","67","65",
"1500000US370210025043","Block Group 3; Census Tract 25.04; Buncombe County; North Carolina","1257","564","0","14","11","17","241","163","328","237","82","91","416","250","179","158",
"1500000US370210025051","Block Group 1; Census Tract 25.05; Buncombe County; North Carolina","2429","670","60","70","93","78","1229","508","262","133","277","185","216","163","292","156",
"1500000US370210025052","Block Group 2; Census Tract 25.05; Buncombe County; North Carolina","828","299","0","14","95","124","240","164","36","43","150","126","267","157","40","38",
"1500000US370210025053","Block Group 3; Census Tract 25.05; Buncombe County; North Carolina","1968","1200","0","14","45","59","962","991","227","174","167","148","392","226","175","110",
"1500000US370210025061","Block Group 1; Census Tract 25.06; Buncombe County; North Carolina","1188","319","0","14","59","79","347","165","259","150","183","157","243","113","97","67",
"1500000US370210025062","Block Group 2; Census Tract 25.06; Buncombe County; North Carolina","920","223","24","29","18","20","306","173","150","84","57","69","317","137","48","46",
"1500000US370210025063","Block Group 3; Census Tract 25.06; Buncombe County; North Carolina","284","181","0","14","8","14","164","160","68","55","0","14","10","16","34","58",
"1500000US370210026031","Block Group 1; Census Tract 26.03; Buncombe County; North Carolina","1863","400","33","58","101","82","758","309","345","137","194","104","193","93","239","108",
"1500000US370210026032","Block Group 2; Census Tract 26.03; Buncombe County; North Carolina","1077","366","55","81","113","135","226","136","333","165","56","51","176","93","118","86",
"1500000US370210026041","Block Group 1; Census Tract 26.04; Buncombe County; North Carolina","1132","455","53","83","74","65","397","216","243","214","131","93","114","126","120","76",
"1500000US370210026042","Block Group 2; Census Tract 26.04; Buncombe County; North Carolina","1326","448","38","66","37","43","288","160","421","235","205","158","248","146","89","82",
"1500000US370210026043","Block Group 3; Census Tract 26.04; Buncombe County; North Carolina","1228","682","24","39","204","237","286","222","265","164","211","206","159","126","79","94",
"1500000US370210026044","Block Group 4; Census Tract 26.04; Buncombe County; North Carolina","1432","393","80","59","155","120","510","255","199","94","75","70","353","202","60","45",
"1500000US370210026061","Block Group 1; Census Tract 26.06; Buncombe County; North Carolina","1958","1397","14","21","207","254","421","318","222","175","69","43","951","886","74","56",
"1500000US370210026062","Block Group 2; Census Tract 26.06; Buncombe County; North Carolina","756","271","0","14","44","51","223","130","98","58","194","180","151","94","46","54",
"1500000US370210026063","Block Group 3; Census Tract 26.06; Buncombe County; North Carolina","1615","539","85","84","216","204","543","304","180","79","206","96","200","143","185","92",
"1500000US370210026071","Block Group 1; Census Tract 26.07; Buncombe County; North Carolina","1260","341","0","14","92","86","517","253","119","66","34","29","326","217","172","102",
"1500000US370210026072","Block Group 2; Census Tract 26.07; Buncombe County; North Carolina","1433","372","14","21","7","11","273","140","165","108","120","80","606","353","248","101",
"1500000US370210026073","Block Group 3; Census Tract 26.07; Buncombe County; North Carolina","800","273","0","14","21","27","184","172","143","90","61","44","336","168","55","49",
"1500000US370210026081","Block Group 1; Census Tract 26.08; Buncombe County; North Carolina","540","329","0","14","36","44","370","259","41","53","14","26","62","115","17","28",
"1500000US370210026082","Block Group 2; Census Tract 26.08; Buncombe County; North Carolina","505","223","0","14","170","156","127","135","59","71","23","43","62","64","64","84",
"1500000US370210026083","Block Group 3; Census Tract 26.08; Buncombe County; North Carolina","685","250","0","14","36","39","112","89","129","75","16","27","232","168","160","169",
"1500000US370210026084","Block Group 4; Census Tract 26.08; Buncombe County; North Carolina","814","421","0","14","0","14","173","137","247","167","124","149","246","176","24","31",
"1500000US370210026085","Block Group 5; Census Tract 26.08; Buncombe County; North Carolina","1018","600","4","8","94","80","345","451","123","85","220","156","206","175","26","32",
"1500000US370210026091","Block Group 1; Census Tract 26.09; Buncombe County; North Carolina","1315","411","91","105","292","243","429","166","176","92","124","96","156","68","47","31",
"1500000US370210027011","Block Group 1; Census Tract 27.01; Buncombe County; North Carolina","1065","223","0","14","45","54","216","97","120","66","25","32","383","106","276","158",
"1500000US370210027012","Block Group 2; Census Tract 27.01; Buncombe County; North Carolina","1256","255","19","31","48","41","209","91","236","106","84","52","333","110","327","149",
"1500000US370210027013","Block Group 3; Census Tract 27.01; Buncombe County; North Carolina","789","99","26","27","131","51","311","73","200","76","39","30","82","56","0","14",
"1500000US370210027021","Block Group 1; Census Tract 27.02; Buncombe County; North Carolina","2062","541","0","14","26","24","120","59","254","111","190","130","930","336","542","444",
"1500000US370210027022","Block Group 2; Census Tract 27.02; Buncombe County; North Carolina","726","316","61","99","42","40","208","160","101","98","14","22","207","137","93","67",
"1500000US370210027023","Block Group 3; Census Tract 27.02; Buncombe County; North Carolina","1592","528","0","14","0","14","139","80","126","105","278","281","221","97","828","310",
"1500000US370210027041","Block Group 1; Census Tract 27.04; Buncombe County; North Carolina","554","211","62","76","0","14","111","77","106","69","0","14","162","82","113","73",
"1500000US370210027042","Block Group 2; Census Tract 27.04; Buncombe County; North Carolina","1263","333","0","14","85","103","171","102","211","132","125","94","284","186","387","165",
"1500000US370210027043","Block Group 3; Census Tract 27.04; Buncombe County; North Carolina","435","213","0","14","14","23","152","120","108","110","46","46","14","22","101","76",
"1500000US370210027044","Block Group 4; Census Tract 27.04; Buncombe County; North Carolina","1164","279","0","14","26","22","290","190","308","137","149","97","140","99","251","183",
"1500000US370210027051","Block Group 1; Census Tract 27.05; Buncombe County; North Carolina","1049","145","8","12","39","41","206","95","165","89","116","91","341","144","174","68",
"1500000US370210028031","Block Group 1; Census Tract 28.03; Buncombe County; North Carolina","627","232","9","13","37","36","199","135","134","67","101","82","116","88","31","36",
"1500000US370210028032","Block Group 2; Census Tract 28.03; Buncombe County; North Carolina","939","539","7","13","44","77","420","440","203","117","91","107","128","61","46","36",
"1500000US370210028033","Block Group 3; Census Tract 28.03; Buncombe County; North Carolina","1629","367","59","85","49","52","383","195","519","214","187","141","316","141","116","82",
"1500000US370210028041","Block Group 1; Census Tract 28.04; Buncombe County; North Carolina","994","605","1","3","1","3","460","437","156","110","229","190","147","128","0","14",
"1500000US370210028042","Block Group 2; Census Tract 28.04; Buncombe County; North Carolina","1566","480","19","31","54","61","409","265","279","243","156","104","484","273","165","104",
